"","HFDHFDHFD_wt_1","HFDHFDHFD_ko_2","HFDHFDHFD_ko_3","HFDHFDHFD_ko_4","HFDCDCD_wt_5","HFDCDCD_ko_6","HFDHFDHFD_ko_7","HFDHFDHFD_wt_8","HFDHFDHFD_wt_9","HFDHFDHFD_ko_10","CDCDHFD_wt_11","CDCDHFD_ko_12","CDCDHFD_ko_13","CDCDCD_wt_14","HFDCDCD_wt_15","HFDCDCD_wt_16","HFDHFDHFD_ko_17","CDCDCD_wt_18","CDCDCD_wt_19","CDCDCD_wt_20","CDCDCD_wt_21","CDCDCD_wt_22","CDCDCD_ko_23","CDCDCD_wt_24","CDCDCD_ko_25","CDCDHFD_wt_26","HFDCDCD_ko_27","CDCDHFD_ko_28","CDCDHFD_wt_29","HFDHFDHFD_ko_30","HFDCDCD_ko_31","CDCDCD_ko_32","CDCDCD_ko_33","CDCDCD_ko_34","CDCDHFD_ko_35","CDCDHFD_ko_36","CDCDHFD_wt_37","CDCDHFD_wt_38","HFDCDCD_ko_39","HFDCDCD_ko_40","HFDCDCD_wt_41","HFDCDCD_wt_42","HFDHFDHFD_wt_43"
"PC(38:4)",1701.0755008789,1809.96301670432,1666.5274713398,2265.0055789831,1531.36438057513,915.819489593811,1403.90328747216,1440.13041728036,1740.58102706368,1629.80193845089,1520.60187626918,1416.49769296598,1079.63315730794,546.803697042562,992.908336734777,970.335377268639,1953.85490012445,509.823621653016,800.773348711346,653.512955177665,707.897764240882,772.742376662218,750.093758208907,692.28243135164,1173.56249913929,994.749272895348,871.034293859561,1047.64462740686,1102.50902795511,1269.35254106954,797.539083270534,490.749007024925,741.170707793152,912.560358539484,796.568746983821,636.486560291146,1113.74847192937,1228.60806188055,668.000783994554,788.186435211887,788.716192373407,1651.07165779003,1004.81168965122
"PC(38:2)",52.2087193898241,65.3273331692887,55.0312638742097,79.0810436214705,45.3834575226487,42.3019920382686,53.9733250576679,76.8795980517972,74.3367601781386,57.1112999654071,55.82642573193,69.3654396585594,47.5553642029496,32.5050229834989,29.9582871252565,30.2206646638386,53.6200577693427,29.9045320898363,24.8907782375151,29.8675799108207,48.6395740975781,36.4543471164747,41.2505257049218,37.1328443127697,31.03154488916,47.1676096962293,45.8789982857543,40.929209122014,48.1882743375783,54.8048197884521,36.595457716586,24.0907311779675,43.0044401834234,15.3963963838471,33.8006653393283,30.3372933594713,50.0574452191377,54.310912168046,34.7733967534557,33.2483028999389,40.0540461375594,67.1033028538396,31.0802679211466
"PC(38:1)",20.7368270092234,12.233519880329,21.5116968047742,16.4974752662386,8.32998752567626,8.02317526795859,13.9366564026844,11.8084854358339,12.7370884383424,11.2939703026947,13.9934713062988,17.0833086415446,12.0850289479718,6.08671188589147,6.55363034110712,5.82541782989184,10.2317798522793,8.53040076885342,5.68952614800688,6.9885116559741,11.0948731570129,5.90326016600099,11.3769010191548,6.4450074247195,6.09486517110832,11.5104797624295,7.39445432809172,7.68531740823105,10.3043111088448,9.17050892382985,6.13945874551005,4.28915539358305,7.68245556088875,3.45796622370755,7.30364710380928,4.97781425611751,18.7672983214554,12.1291691162296,6.92409697367851,5.74954210754081,8.00265753299029,12.9682103370515,6.40846537768398
"PC(40:7)",169.804556272304,329.827970357277,344.717261667949,255.599240109505,188.329906027922,135.010566372833,183.519239060909,220.293268857118,263.542891210911,203.160234500593,195.382339086537,241.704550673332,141.558759323788,140.521513347747,171.233789650442,211.363403497246,178.735832968128,142.585939047956,155.540236141901,146.430382849812,164.625458094133,116.365474656256,149.315033499842,168.886827984282,190.457753809207,178.353571685113,137.404310016291,130.313200816794,189.360430165827,156.049370280319,144.396923635161,139.852274633535,180.153359479487,193.218390752029,132.997984599359,116.553516428069,178.040397706628,179.902058749626,138.288533188513,172.987160587138,148.645865239729,223.095055912597,166.723336934808
"PC(40:6)",554.095955649424,817.50659233239,283.187224336163,360.656895861775,465.840880948074,302.316585505501,316.985859292928,467.11008878206,548.973495952417,448.148017225437,687.322134123454,601.681175786632,423.190484401484,231.995977611988,357.431950750949,404.165046500969,446.254679822577,260.050796322264,336.852200358515,258.38082268696,298.815064539191,248.434731746912,250.020290282749,300.675448479914,402.823562481449,421.553182843297,286.299512931752,326.424850928776,392.230120180384,291.553848140286,255.59987411008,207.169420408665,307.921051305626,246.925571177754,235.313076436228,220.823114501919,432.839650000429,464.957759763353,263.38045103792,302.35663972431,358.029690402662,485.707349857099,311.391110955543
"PC(40:4)",71.1549289445299,70.0103105355078,45.2512745330958,62.9363141458576,27.1796166274094,24.3333829058965,38.5867815669061,46.0124342882469,53.5033850931638,41.443079380905,42.4677525472196,50.0745804817377,37.6499033843294,19.0392639788326,24.4328053081289,22.2591262109274,36.9864993210803,21.5457430677155,14.904517453617,20.1634002757613,26.2520276954312,19.5485792141628,22.3437069693856,22.7712695779078,18.1808128555617,35.3260588757716,26.3852009507895,30.3588537916711,35.6520219747713,28.2667341630395,14.1572074826969,17.5875218578712,25.8428861170282,15.7010545794033,23.0424039767408,19.7288414178893,34.6919133033311,40.9010558846013,18.8929498785437,18.1502291198779,22.3636683885348,48.7943541791189,22.1698473343789
"PC(40:3)",12.4747003828036,14.6236369869708,10.5394116038028,7.75912636670736,5.37431040270289,6.06483555654489,9.53826773946475,11.1686967311325,11.1099630808185,9.14665427985547,9.25835252771692,13.4097157150688,7.92788196377472,5.13787748378909,6.27310254610312,4.0159432549763,8.37770898474912,5.32178114055096,3.09613946813377,4.60182595595021,8.33494648606024,4.50837226887656,5.58649891570068,4.85036029704118,3.9591673356906,7.90995520300314,5.79038301902732,6.3744852086,7.82436349743429,6.28671009080256,3.83443986902987,4.05495761694104,5.72195915112689,3.5345375152137,5.92161482575388,4.51503799853064,8.36742946937164,8.4888882042078,4.45946708805079,4.31027004367168,6.92356907176621,10.4446214549051,5.15920477532929
"PC(40:2)",3.08578663923593,14.2123282987058,4.18279722560752,5.20263245714781,6.091722221088,1.81731648761217,2.94673259366094,7.94161314414819,8.44594040932119,6.13612815956416,2.95552529807783,3.18106336429326,2.48003572890874,1.67739834809354,3.14725077428177,2.28217235713617,2.37801356875978,1.95390322154519,1.24419844393509,2.09569563663887,3.29658035142432,1.74146692160774,2.37703698296244,2.98047229993378,1.98098424352362,2.00729455991449,1.95853276031541,1.89049137612847,2.05496872073524,6.19151460184432,1.3030720259662,1.29478844711284,2.55985131962838,2.48792495864224,2.36695929642278,3.72046752044708,2.44232216783157,2.60999235550238,1.83029185660459,1.43859963484515,2.51157499695965,6.53722701837601,1.08750390179606
"PC(40:1)",0,20.9142145520883,0,0,0,0.462572912730609,0,5.6888295376477,0,0,0,0,0,0.872378048604946,0,0,1.67622889539616,0,0,0,1.18418991106567,0,0,0,0,0,0,0,0,0,0,0,1.52406645239827,0,0,0,0,0,0,0.910705493857769,0,0,0
"PC(42:7)",7.26323953646417,11.2856105559355,8.23912098863095,9.49320090628258,7.16838077042322,7.68986201964218,7.78078463769291,9.26737804289835,8.39413332224703,7.38837219886067,7.72208659487219,9.11343192322182,7.31864856469586,5.94511759707558,12.4360310706695,8.3026844329851,5.33169308290401,6.28434823257436,5.3862028212989,6.05295666826687,8.02130596427657,4.57091191872291,6.02392641482234,7.78689934936269,5.27427788529435,5.85727897107166,6.9966537203322,5.1204756894035,6.25763796574663,6.4777915533323,4.77925008720239,5.34475619925891,8.14308487896248,7.72951338576784,6.41432088184491,6.11342030315724,6.61519756586721,5.95757750523482,5.08100569009426,5.72883378408028,3.81063282740581,9.64928444443817,5.78065579223693
"PC(42:6)",14.0594245750182,13.9136297116602,8.64254225991501,13.218427585277,4.96491617023384,7.29376949114877,7.22361290551529,8.0296005599422,7.90537866412292,6.25277789104148,17.7278875641329,19.4452592722903,12.8963122555859,4.80313307265363,5.18039324751648,4.73918582944559,7.05903245922076,6.29208611162565,2.85637989858832,6.08919416999312,10.1845690987899,5.26722281336904,5.59322534686201,5.29488319904209,3.56083360866525,13.5627881252436,6.87720604853591,7.55622936665399,11.0659823377619,5.67915471044643,4.28596813168367,4.01993691279843,6.82523528096105,3.87494120900238,6.93191598212049,5.3423606105093,8.31234013486721,11.5088152823479,4.79239629770723,4.63582531038963,8.16193153331326,9.34421365912713,5.85237365282522
"PC(42:5)",4.60259115341405,7.16961741676312,3.97862253802204,4.49226207072568,4.74785069554405,2.66833794004852,3.59241083437229,4.53329710770878,5.12453189277456,5.01358294608107,5.45887821062228,6.09324132215477,4.0255364933164,1.81593929619138,2.92060797660419,2.46825091958613,2.8701126724032,2.1436326742885,3.0189569933447,2.31396255520472,3.5471080462486,2.66255354475836,3.29381774129327,3.90130946243983,4.26462288701956,2.81718629054052,2.28774911557748,3.86084974305028,3.07233852423478,1.40821290615428,1.47953868036076,3.8542937684007,1.59953712051228,2.78018149204944,0,1.87081328243844,3.52908964635266,2.93225135108186,1.7311323245584,1.26991956894241,3.26942982174578,4.50033519230496,1.82320160269793
"PC(42:4)",3.57881042580707,21.8518785883363,7.02355110422207,8.70223483890851,10.8962259552346,1.92760566890371,4.2499550352803,9.32389432763,10.0968285216601,7.38274399523328,3.53906864630498,2.7008554691181,2.91872292850423,1.54845612052889,3.4552034549224,3.45214146470894,3.27284879682698,1.77616173796634,3.52796387081584,3.24626511857017,2.82341735046826,2.05724412169842,2.79093361044358,5.00984540076782,5.1662134676002,1.82197770518334,2.13338229563327,3.62623671663534,2.54006802204294,5.14745109569223,1.51728713783202,1.69174746664854,2.45281122171506,3.89148207543127,2.18318337047244,2.66915979537641,3.72490615943169,3.64911696081364,1.3310355999329,1.91332207338128,2.25789299961921,4.65720662370298,1.55186808673113
"PC(42:3)",15.3582134107531,87.4261848497936,20.0349810258985,42.8487196711957,43.6974731264735,3.49436299119385,14.7147095952897,45.3360411281828,44.5350040855329,31.3824882127557,9.11726927516647,3.4024319727855,4.37349786156499,4.3238024497573,11.5373045992646,11.8629673258055,10.6803225397923,4.15754883902901,10.5822258036391,9.91174102609148,10.0322601684173,7.22778787809742,9.6390146456092,14.358896104364,14.4525204163296,1.75573896896989,5.95285633638253,9.40918146144903,4.64464316818216,30.094741405675,3.51462359507389,3.46358735495502,9.13723175744072,10.6159185036448,7.45921295868989,13.2231308410941,11.09344470702,12.3025979725463,3.64477111508792,5.97826759480654,3.47145282473429,15.4292312551946,3.02515030412519
"PC-O(34:2)",2.51144022157189,0,0,0,1.52195080571122,1.5036246703687,0,0,0,1.79554287352799,0,0,0,0,0,1.56972287718969,0,0,1.19431185383098,0,1.51499409896185,0.781486991207256,0,1.12915861257637,1.03445519189298,0,1.06290662278222,1.37507694366167,2.42115433371738,2.18457146607755,0,1.34628588847638,2.59348088685026,0,0,0,1.34906525638788,0.895087792069665,0,0,3.20576445561787,0,0
"PC-O(34:1)",1.59032440699484,0,2.56425672248242,0,4.46170111982457,1.97474359976094,2.91498282213761,3.69194152605709,3.3114223668019,4.3566986245694,0,0,0,1.4215670013781,3.91696640823676,6.73959176662361,0,2.20567145896284,4.86972902890591,2.16479414506625,2.32256806221398,1.79433866575708,1.91758371905758,6.53509838817757,5.37837067052927,0,0,0,0,5.19219043695623,1.93201213130805,0,1.66096403492878,2.79067704663981,0,1.12135648393125,3.47502048470942,0,0,1.75667101557407,0,0,0
"PC-O(34:0)",9.05664002454632,12.7592881057822,12.1055165000841,10.9368366307669,21.3157763161622,10.465624970001,10.6275468038692,16.2339951625898,13.2723863618593,16.5779675878733,9.41525905922505,8.77941529747887,9.10768157545808,6.78682185501871,19.9123174402565,29.3688638215647,7.1406002864761,7.36095766888804,24.587951730978,9.19170567753334,9.5996991421343,8.02463267618896,8.81423160436157,23.8136275862882,25.8350789869082,5.68123687711628,7.49119484968152,5.96246092009801,7.04855765847343,13.6816073691195,9.16111938611428,5.24352304430639,7.51897930400513,18.107120592517,9.42611911762767,5.5507182390021,3.91749212511694,6.86493831887526,7.80260667112242,8.70184173729752,3.822828773473,13.3754539625494,5.11505329051567
"PC-O(36:3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7104697186319,16.8190206861501,0,0,14.6468139084864,0,0,0,0,15.5581996152377,16.298038979424,0,0,0,0,0,0,0,0,11.077100828677,0,0,0,0,0,0,0,0,0
"PC-O(36:2)",0,0,0,0,3.23737471668867,0,0,3.11886117854834,0,2.99352686081674,0,0,0,0,2.90602565563707,4.79270694930567,0,0,4.18623598493415,0,1.64641808804745,0,0,5.41490252885881,4.55144077771492,0,0,0,0,2.29614565622936,0,0,0,3.06900862692028,0,0,0,0,0,0,0,5.23019443425712,0
"PC-O(36:1)",7.95312453162256,5.28284045493549,5.23236705607987,4.14218735779141,3.6908498413963,1.65918263197451,3.28057615725805,3.94799870260355,2.97790007677776,4.40844683014346,2.94490503154337,2.89985629085414,2.12962301348894,1.36329030870769,3.71393684830744,4.34430824662823,1.56249602098915,2.30036388438396,4.26799212776733,1.85468833425556,1.9441315520843,1.3517579534927,2.89774188933415,5.23573088126541,5.59994174283902,0,1.14571830075422,1.70568797812112,1.31545932342712,3.98564980879658,1.89900143015792,1.16010283123897,2.28860956433054,2.27952120712187,1.39938371065782,0.978814480488555,8.90534394857079,2.05429574899458,1.07164086687511,1.25522574952965,1.46117544513713,3.13651125116862,0.888529763718255
"PC-O(38:4)",11.2613318962935,30.6147117020174,16.1814073068591,11.9846077390368,18.5845323845757,10.1483343405181,14.923277106704,22.2560433229273,22.7724259521796,20.4558103097448,18.2886294755641,13.5059966479636,13.1486537601493,7.01302351321443,20.0549141927939,29.410364030082,12.2883940819954,8.0283053565135,22.966871350322,9.32901647522141,8.08192267434968,10.2660842698748,9.05881922695938,25.9260567697918,29.3957425256696,11.0816112569424,7.62564625977993,11.2903653304066,10.8044469552035,18.9482990650076,8.98427465640231,7.49747552238426,8.29527390405203,20.5023481111868,7.40454661726507,5.75109319732023,9.36782231231171,13.0175673214345,6.37627625865101,8.53789357934125,7.55434593001812,19.350859366009,8.87185407610148
"PC-O(38:3)",6.44482278256815,16.6911889757298,8.68438026282502,8.2234577906834,8.68114544425258,4.10706309977358,8.16340154784865,10.5721870463202,11.6930383714622,10.9484090225722,9.47997025099072,8.79782194641464,6.52641300418242,2.85010930698279,10.0913615084009,13.4584158887483,7.06787232227307,3.1060118016386,8.75417598471876,4.20364768435316,4.7836706116162,3.46989140737709,4.41734897715403,11.4769399413228,10.9214790531646,6.14000310904635,2.95996137879103,6.76280677787579,5.09384545619752,7.4225877421451,4.32394107137463,2.86140232478073,4.84538518583508,9.00465149038815,4.48144591975317,2.71754603849327,6.14087386168244,6.77565603749128,2.405047701489,3.08920119808203,5.39932857908997,11.7281175907094,5.36955641141676
"PC-O(38:2)",0.860145183539315,1.98045236146031,1.15460095313557,0.92972582784965,0.847303096155006,0.331639382158529,0.862849434785153,1.26584297029374,1.21283236830338,1.34690208622978,1.0868684872704,0.910994275075872,0.738418528800792,0.284636282282587,1.02585520885998,1.51369934971544,0.760137814807739,0.347128981677213,1.23534335500624,0.541577394960325,0,0.194010851522172,0.433067344205086,1.53848857339926,1.10839558359613,0.619558478840689,0.496481911418254,0.807518524075602,1.2728751062946,2.04850538052656,0.709257480581161,0.673967799438988,0,6.11249614845367,0.744768265186377,0.532765394844475,1.03805422439912,1.46110848539236,0.341182678435557,0.342752016386615,0.967587182283432,19.1703941502469,0.647923039639914
"PC-O(40:5)",1.57277251432982,3.22899777724776,2.55749693396499,3.27964731064738,2.3316315187323,1.4268128122348,2.13867563722827,0,0,0,3.30083188923229,2.7143570495188,2.58964472927761,0.81581227961275,2.39426843271638,3.48826266620507,1.89508582303312,1.08019120758842,2.34512271799005,1.09106872707926,2.2156815891251,0.967061517375992,1.17562810465935,3.15671506435303,2.83208407090092,1.58307458236434,0,1.55514179300216,1.72684476506307,0,0.92262192298284,0,0,1.9003015071088,0,0,0,2.24945259414365,0.787590533432738,0.662180707552808,1.18518687286552,2.98501507441006,0.98041768296712
"PC-O(40:4)",2.2213388516581,0,0,0,0,0.894904643542156,1.83909747466375,0,0,0,2.28419386769024,2.38266653875125,2.01658385948122,0.798852200279429,3.11221840883475,3.82165586007239,1.94067138954602,0.694289290799978,2.61591893586038,0.927127043431942,0.966100285685502,0.809874918126485,1.11105591716707,2.67023313029711,2.90099239427412,1.67789563423772,0,1.11985372451889,1.22775258635571,0,1.03472125459074,0.825181069521479,0,1.57139826143508,0,0,0,1.64666551002094,0,0.774302021105763,1.90458971225331,0,0
"PC-O(40:3)",1.98421756242483,1.90174858633802,1.93183126084349,2.48519248873768,1.23566014605499,0.760939555373023,1.24090604852455,1.99796936562,1.89743141587267,2.02857134890059,1.77914459315773,1.94995858560998,1.73640267361656,0.69251171320243,1.7869511411587,2.35635588005344,1.30883213258375,0.51287205360973,1.88429278474072,0.869770938963299,0.520818223344483,0.528532704441948,0.899968559568867,1.91892825303916,1.64338548037728,1.3289662026966,0.435571212639493,1.04985289084453,1.51257077688949,0,0.73158755401486,0.44810004198531,0.520576415468395,1.41753789733379,0,0,1.20828140154322,1.44281746933892,0.470683533803045,0.495642452615311,1.94120914617006,3.65382575767032,0.919567880179114
"PC-O(40:2)",0,0,0,0,0,0.164131876036734,0.265140458140887,0,0,0,0,0,0,0,0,0.271850337449667,0,0,0.204105416102568,0.149850798896829,0,0,0,0.306874661433446,0,0,0,0,0,0,0.147579337174781,0,0,1.17462482612308,0,0,0,0,0,0,0.571724466543192,5.05445944257768,0
"PC-O(40:1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527859436497466,0,0.383261428514919,0,0,0,0,0,0,0,0.405438934049199
"PC-O(42:4)",0,0,0,0,0,1.53429361808367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50804066293584,0,0
"PE(34:4)",0.510562787709732,0,0.59536202441216,0.683705388000241,1.04736049858716,1.0301678807458,0.47015776459014,0.565106999913644,0.75571881887506,0.547971718434081,0.872325575298107,0.695854204830989,0.732896598568031,0.542828589586345,1.01213898055383,0.82238411865975,0.639003503982783,0.685415952940019,0.850979636965725,0.721632133425483,0.987398452019293,0,0.844742867742191,1.03660273484,0.831173525146281,0.505870930371983,0.786080621719748,0.376295096037437,0.364260048272929,0.344289877837261,0.497843036342103,0.67275243627055,0.625730028103186,0.760245165998755,0,0.509277310086564,0,0.382119036519377,0.723225483746775,0.464870901169519,0,0.348726047885546,0.27496575608018
"PE(34:3)",9.32571235738044,10.9035982877948,10.5598669442383,8.13243251799936,15.0258968173504,21.8438095854599,12.8412134778911,11.0599466323635,8.98330587589237,8.87411565051868,15.0441480881159,16.8667047796422,12.2347533633492,11.065031459545,11.2673636429801,12.5371848092993,8.4964189877016,11.917696373617,9.05400586154072,14.2530383041477,22.0437438900907,9.0675543905266,16.1825584769329,15.6853500823029,14.0006660094613,11.4586181798821,9.53889027526834,6.83501357157827,7.47360323092953,5.87429985773573,11.9831676997665,9.24333788870377,16.9315045557156,11.8959906451803,11.7291407807755,9.23354295493376,6.88869546574124,7.9295819626739,14.4256663625092,10.2923243829451,8.37486365505607,4.94877994185272,6.394435490359
"PE(34:2)",80.8365203409447,93.266105885382,95.8425999453043,65.0849051554091,129.977506321706,203.501881691174,103.767805535636,111.514675914333,83.9775388610082,91.6608488598873,250.692759124029,232.852514893797,180.834333351191,90.1962394632535,93.8920189543267,121.365332668321,80.2511884545733,123.656471586738,107.684334967759,117.678495415444,154.468563312134,84.9466054545725,112.384868845885,117.284364001302,116.905539260758,199.277037523884,84.7438396937472,68.1371405233483,92.738745713704,59.8863532183714,135.136697428859,88.9327724176501,159.641632558957,96.5934614418404,102.200542061505,84.6592837199722,65.4682521253019,75.5578551275141,160.829140548029,115.816993183642,88.5958560314192,53.7480664462562,68.3048573459315
"PE(34:1)",26.4056678655216,39.6700069010192,41.3569541541787,20.6935382421437,42.4353528731185,34.9331500313213,47.508733331284,51.1131222419731,21.9886988558871,39.3682096645659,59.1492882240686,66.9995844721237,39.0408097659546,29.3358203758842,38.6565744026512,52.1261041434381,25.3029997989098,22.6631872151885,35.0526451960824,22.3304753100273,29.106686483729,24.3773381071887,30.7558708600887,41.7083088345069,45.3720460334405,33.7962504591924,24.995875484601,21.2069126380349,25.7816734336082,23.5626601167851,32.8536105719977,31.9310653830174,47.7032460243113,36.7789676627286,38.6815040415819,28.4398774832428,19.8791075185105,19.3870479082257,42.1004740612296,30.6979202071898,27.2808773630719,19.0702133630732,23.4689494699235
"PE(36:6)",0.520466035667281,0.784115664372989,1.10617559565336,0.57365054188341,1.32984545834142,1.37131558168248,1.01603691789945,0.615349587114263,0.93142337469408,0.600350835660539,1.40691671738351,0.920903931190898,0.885251180421937,0.819650695267564,0.881565876206798,1.0874978559712,0.474823926431742,1.07259609193164,0.637060577108244,1.15882806638653,1.65420336309764,0.941213089781887,1.22005144415377,1.07420089798683,0.802241443334625,0.944114880625263,0.636256133852555,0.578548999065714,0.43940943156853,0.284822689358916,0.785671225534067,0.851710697637226,1.55399337208014,0.716467353968199,0.943767884646765,0.791037183450174,0,0.426899736028581,1.48774989162496,1.08725368353212,0.951393170881607,0.441424137024306,0.672051036693226
"PE(36:5)",18.2747655890534,22.6854926939721,29.3468855240466,18.9849988171833,30.7152065026984,37.2283990271184,23.0125982879278,27.676274058692,21.560123330995,23.2071705909152,18.5290438803218,19.6666179806445,11.9219769274611,20.2179139832145,22.3530648365517,23.540694885459,17.1931902763481,27.2783106635879,18.5610474877631,27.8272163649882,34.8183915528053,20.0385399668834,34.0579426340731,27.1053331639184,28.231507299163,15.1361164290322,21.0500085856186,13.5713634196641,13.9532545130553,14.3440764397414,22.6228086123116,27.1369695007064,60.0369977157068,21.0940516407015,25.087174792946,23.2848868629324,14.5630546716951,14.8384807531904,33.3894626113686,25.8993925501774,13.9212927541209,13.391310453346,13.6619249812331
"PE(36:4)",304.782023438203,362.201638845096,368.478364039225,181.580607706223,373.550042080922,392.22880201643,300.845182401929,382.670565188713,305.662173698205,361.137651589496,370.892662597839,366.345143462133,191.068177028621,233.611601008455,285.245718843719,298.563450561909,231.478773611723,266.515642378894,260.076076087709,242.220094423467,315.820250178885,247.616993775538,299.031586818167,259.818069967812,326.542346011756,273.597780209347,239.669082332795,200.990415116028,253.625173190233,228.00298946733,303.464931031371,331.008463055433,503.201268280781,275.352383980788,320.616105634335,286.334899339401,242.774501439683,223.95749356633,338.603532632256,311.800894916936,219.156795938139,193.812111662247,220.589085393703
"PE(36:3)",116.441508263643,137.311329780543,152.044109622172,57.7156574838275,122.728763486849,143.410486164353,145.705287486618,121.668986073715,111.388562679677,125.534355193235,154.224028195204,176.857820705776,108.07967689057,84.3547197331609,89.2723816635591,115.091595894634,111.794186795152,97.334010466992,76.6253301257788,97.7710925608333,114.192228723944,68.6644888715894,109.042535556423,102.282143621713,102.456931788842,142.785232221223,74.139414037447,87.1737742908476,104.315099853696,78.5322989367281,89.082447664657,83.2060819286228,107.902313056734,77.7049128227841,84.3964941117475,63.0715657191981,76.9513181856964,81.6092107218987,114.197138050098,105.095072810692,91.9712246381371,88.5772978356392,84.3829949756182
"PE(36:2)",174.824092377448,208.799983541011,229.064932179142,179.023859860119,159.631743443777,200.755561831051,212.623355986631,205.780156661034,182.608208769663,202.487604036055,421.007171203982,429.353730883458,248.236090837439,96.4734673596845,112.405863713313,151.875140035921,220.339564426058,126.431498066155,116.548463901105,119.264583143588,188.445547836112,99.561335873991,125.67707964377,122.879322767372,133.836000058338,328.188156323206,114.935327440768,149.202405446135,222.288732323174,128.497806006448,125.278987830849,80.7470386656829,114.313146493593,84.0707150502381,107.403590460991,105.89178401272,142.899069808289,172.952363218979,163.255954624962,127.782596369602,202.012775840187,157.0164807286,167.551355568615
"PE(36:1)",26.6347014559975,28.9221186481527,27.4928866886566,24.9895663969163,24.4157838475855,23.9579151958474,25.3802797139781,33.0360151999646,24.1853397368953,31.2805771377371,42.4988860083411,51.9044558068976,31.4295646490304,12.3665674858387,23.3602253527011,32.8980379532617,26.1408454106143,13.0928644376264,19.9377111291146,15.0809634900291,20.3833076789464,14.2918669523117,18.2772908387998,18.862306845754,22.8531749159515,35.2017255049316,14.2793857588122,17.6915228239733,25.3158236404424,20.3520459069771,16.2683229334386,10.2914062932654,16.0469816775285,12.9688080274035,16.1730089587404,14.7498265944884,16.2603066635455,18.0820432915317,19.7049764000085,16.8987054838682,19.5249897539238,20.1158037249229,18.8442848254272
"PE(38:7)",27.234309549495,31.5016612998605,25.1760633577604,30.3175862910468,36.086769138208,28.9141900328857,22.438722302908,25.9456562575736,25.9876054254634,23.9055467544605,26.4580182282775,32.1645247495911,15.4177634576522,20.5095021827682,31.499087629655,30.8385496452177,16.3148571034692,27.732079405648,27.9545133385218,31.6652889880759,29.9015805407897,19.5758903746071,24.2603463629276,25.6119944819818,40.1036420729633,25.5056326249524,26.1944713875385,17.2714549545665,21.9786680905217,18.5412787887833,28.6734047787844,32.6988877628082,52.8814578289925,33.2699797205096,30.6121918069911,28.3103961760776,21.7088597142887,19.0776147145109,36.4794194129256,32.8288325709571,20.5147078034603,17.2598453976473,24.2764823215309
"PE(38:6)",793.618805608591,1047.34539542134,1018.71769712326,473.444115029952,1007.00589546249,820.655239312833,735.200108360778,878.674275356824,706.164457268498,852.786398477189,1509.21800152934,1277.98055066641,644.148556161173,479.167936165236,760.104666421018,849.929526109432,664.307726319064,628.080453841874,876.785752873857,685.476610081242,612.973532320025,456.903964454723,606.724237323488,594.743060563729,961.902293802871,939.284946095427,504.314869476246,533.801271969208,689.183595470287,508.583481392117,586.121403141809,454.5443697633,770.016461236965,821.923836571965,555.842963150165,499.081671348282,579.172529106972,577.336766704617,676.917845231347,657.282634031356,666.188054344006,547.725309503276,704.50574372763
"PE(38:5)",378.984542609212,441.767858885327,531.118665126256,297.992693398389,362.37123126978,279.338649577179,345.476266701701,421.569496319329,292.144554909062,377.522577905749,329.857880001285,404.990491580586,227.425940239017,218.307496195282,285.03662333873,278.879167426895,265.220661227926,206.583005451418,261.382812536816,232.842049615875,229.187561291582,204.948880572799,238.203541903819,270.216263236389,328.197915266659,291.89349526144,198.004236693803,209.724106383158,265.034688648545,215.225730184788,230.361093659681,220.784177210946,339.671855963057,283.327730005459,233.206650999152,203.039908878985,232.347688865984,213.483100764923,275.926850272681,271.18154977642,218.592674203283,294.29794237955,260.41778659027
"PE(38:4)",987.783521617981,1433.48674099076,1343.60644070256,1327.11473195683,905.848820528601,1094.64644194908,942.798003522848,1519.89208718468,1311.7421191854,1358.05650312229,1620.87290069888,1570.35847393074,857.440918271783,438.501077845902,620.873394458284,682.208330665455,1197.50766839597,634.615867720652,642.261244295645,799.000220293644,742.557051672133,567.138338488736,789.023946391559,593.201510725436,839.834569763113,1043.23787565808,693.848766576621,894.297438839613,1023.86748463859,843.958865142974,718.354856947192,423.454956839873,922.725848104014,514.526865799952,720.480661697106,721.139006218483,1006.29597804519,827.806882199983,858.868403658378,703.805483448397,844.678862770713,872.575439972073,831.162520344183
"PE(38:2)",8.12439802463167,9.91689879720056,12.6043346560773,7.24545665670138,4.78638070776321,6.5619929103982,8.58631524087324,7.39171678072005,6.7275031504636,6.45294796924097,11.1342363439565,15.1636318629476,8.15889603561342,3.59449601931456,4.00481410393026,5.1268999419247,5.77735204630658,4.07323077476298,4.65556310457215,4.24189019963144,6.41944908340432,3.04026393268742,4.90307933744486,4.29484194865269,2.94132715639314,10.2414702709025,3.60632742998645,6.0928416226116,9.44205877367324,3.82735970683388,4.02715935780392,2.40634854568785,4.63578293282656,2.54782780996496,3.98582700198597,3.82736691022351,5.44809275226797,6.50103445151404,6.11166673234851,3.92591525441862,7.41776563582508,6.79056974304218,4.44531252760978
